Month,dist,division,area,Club #,Clubs,Member Base,Member T/Date,Goals T/Date,cc,add cc,ac,addl ac,ldr,add ldr,P1,P2,P3,P4,P5,P6,new members,addl members,Off Trained june,Off Trained Dec,renwl,off lst,DCP,Club status
"Jul 20",98,E,03,7308980,ANURAG,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,,Active
"Aug 20",98,E,03,7308980,ANURAG,12,12,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,1,1,,Active
"Sep 20",98,E,03,7308980,ANURAG,12,12,2,0,0,0,0,0,0,7,1,0,1,0,0,0,0,5,0,1,1,,Active
"Oct 20",98,E,03,7308980,ANURAG,12,8,2,0,0,0,0,0,0,7,1,0,1,0,0,1,0,5,0,1,1,,Active
"Nov 20",98,E,03,7308980,ANURAG,12,9,2,0,0,0,0,0,0,7,1,0,1,0,0,1,0,5,0,1,1,,Active
"Dec 20",98,E,03,7308980,ANURAG,12,9,2,0,0,0,0,0,0,7,1,0,1,0,0,1,0,5,0,1,1,,Active
"Jan 21",98,E,03,7308980,ANURAG,12,9,3,0,0,0,0,0,0,7,1,0,1,0,0,1,0,5,4,1,1,,Active
"Feb 21",98,E,03,7308980,ANURAG,12,9,5,0,0,0,0,0,0,8,2,0,2,0,0,1,0,5,4,1,1,,Active
"Mar 21",98,E,03,7308980,ANURAG,12,9,5,0,0,0,0,0,0,8,2,0,2,0,0,1,0,5,4,1,1,,Active
"Jun 20",98,F,04,7681349,"GH ReveRB",22,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Active
"Jul 20",98,E,03,7681349,"GH ReveRB",22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 20",98,E,03,7681349,"GH ReveRB",22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Sep 20",98,E,03,7681349,"GH ReveRB",22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Oct 20",98,E,03,7681349,"GH ReveRB",22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Nov 20",98,E,03,7681349,"GH ReveRB",22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Dec 20",98,E,03,7681349,"GH ReveRB",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Jan 21",98,E,03,7681349,"GH ReveRB",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Feb 21",98,E,03,7681349,"GH ReveRB",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Ineligible
"Mar 21",98,E,03,7681349,"GH ReveRB",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Ineligible
"Apr 12",41,F,03,2221384,"Invesco India",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Active
"May 12",41,F,03,2221384,"Invesco India",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Active
"Jun 12",41,F,03,2221384,"Invesco India",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Active
"Jul 12",41,H,02,2221384,"Invesco India",20,33,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,1,1,,Active
"Aug 12",41,H,02,2221384,"Invesco India",20,33,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,1,1,,Active
"Sep 12",41,H,02,2221384,"Invesco India",20,33,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,1,1,,Active
"Oct 12",41,H,02,2221384,"Invesco India",20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,1,1,,Active
"Nov 12",41,H,02,2221384,"Invesco India",20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,1,1,,Active
"Dec 12",41,H,02,2221384,"Invesco India",20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,1,1,,Active
"Jan 13",41,H,02,2221384,"Invesco India",20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,1,1,1,,Active
"Feb 13",41,H,02,2221384,"Invesco India",20,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,1,,Active
"Mar 13",41,H,02,2221384,"Invesco India",20,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,1,,Active
"Apr 13",41,H,02,2221384,"Invesco India",20,19,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,4,1,1,,Active
"May 13",41,H,02,2221384,"Invesco India",33,21,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,4,1,1,,Active
"Jun 13",41,H,02,2221384,"Invesco India",33,21,5,1,0,0,0,1,0,0,0,0,0,0,0,4,6,7,4,1,1,D,Active
"Jul 13",41,H,04,2221384,"Invesco India",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Active
"Aug 13",41,H,04,2221384,"Invesco India",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Active
"Sep 13",41,H,04,2221384,"Invesco India",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,Active
"Oct 13",41,H,04,2221384,"Invesco India",21,16,3,0,0,0,0,1,3,0,0,0,0,0,0,4,0,1,0,1,0,,Active
"Nov 13",41,H,04,2221384,"Invesco India",21,16,3,0,0,0,0,1,3,0,0,0,0,0,0,4,0,7,0,1,0,,Active
"Dec 13",41,H,04,2221384,"Invesco India",21,16,3,0,0,0,0,1,3,0,0,0,0,0,0,4,0,7,0,1,0,,Active
"Jan 14",41,H,04,2221384,"Invesco India",21,16,3,0,0,0,0,1,3,0,0,0,0,0,0,4,0,7,0,1,0,,Active
"Feb 14",41,H,04,2221384,"Invesco India",21,16,3,0,0,0,0,1,3,0,0,0,0,0,0,4,0,7,3,1,0,,Active
"Mar 14",41,H,04,2221384,"Invesco India",21,16,3,0,0,0,0,1,3,0,0,0,0,0,0,4,0,7,3,2,0,,Active
"Apr 14",41,H,04,2221384,"Invesco India",21,20,4,0,0,0,0,1,3,0,0,0,0,0,0,4,10,7,3,2,0,,Active
"May 14",41,H,04,2221384,"Invesco India",21,20,4,0,0,0,0,1,3,0,0,0,0,0,0,4,10,7,3,2,0,,Active
"Jun 14",41,H,04,2221384,"Invesco India",21,24,5,0,0,0,0,1,3,0,0,0,0,0,0,4,13,7,6,2,0,D,Active
"Jul 14",41,H,04,2221384,"Invesco India",24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 14",41,H,04,2221384,"Invesco India",24,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,,Active
"Sep 14",41,H,04,2221384,"Invesco India",24,24,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,1,,Active
"Oct 14",41,H,04,2221384,"Invesco India",24,27,5,2,0,0,0,1,1,0,0,0,0,0,0,4,1,3,0,1,1,,Active
"Nov 14",41,H,04,2221384,"Invesco India",24,33,6,2,0,0,0,1,1,0,0,0,0,0,0,4,7,3,0,1,1,,Active
"Dec 14",41,H,04,2221384,"Invesco India",24,33,6,2,0,0,0,1,1,0,0,0,0,0,0,4,7,3,0,1,1,,Active
"Jan 15",41,H,04,2221384,"Invesco India",24,33,6,2,0,0,0,1,1,0,0,0,0,0,0,4,7,3,0,1,1,,Active
"Feb 15",41,H,04,2221384,"Invesco India",24,33,6,2,0,0,0,1,1,0,0,0,0,0,0,4,7,3,0,1,1,,Active
"Mar 15",41,H,04,2221384,"Invesco India",24,33,6,2,0,0,0,1,1,0,0,0,0,0,0,4,7,3,5,2,1,,Active
"Apr 15",41,H,04,2221384,"Invesco India",24,21,6,2,0,0,0,1,1,0,0,0,0,0,0,4,10,3,5,2,1,D,Active
"May 15",41,H,04,2221384,"Invesco India",24,21,6,2,0,0,0,1,1,0,0,0,0,0,0,4,10,3,5,2,1,D,Active
"Jun 15",41,H,04,2221384,"Invesco India",24,21,6,2,0,0,0,1,1,0,0,0,0,0,0,4,10,3,5,2,1,D,Active
"Jul 15",98,E,04,2221384,"Invesco India",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 15",98,E,04,2221384,"Invesco India",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Sep 15",98,E,04,2221384,"Invesco India",21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Oct 15",98,E,04,2221384,"Invesco India",21,20,4,0,0,0,0,1,1,0,0,0,0,0,0,4,3,7,0,1,1,,Active
"Nov 15",98,E,04,2221384,"Invesco India",21,20,4,0,0,0,0,1,2,0,0,0,0,0,0,4,3,7,0,1,1,,Active
"Dec 15",98,E,04,2221384,"Invesco India",21,20,4,0,0,0,0,1,2,0,0,0,0,0,0,4,3,7,0,1,1,,Active
"Jan 16",98,E,04,2221384,"Invesco India",21,20,4,0,0,0,0,1,2,0,0,0,0,0,0,4,3,7,0,1,1,,Active
"Feb 16",98,E,04,2221384,"Invesco India",21,20,4,0,0,0,0,1,2,0,0,0,0,0,0,4,3,7,0,1,1,,Active
"Mar 16",98,E,04,2221384,"Invesco India",21,20,5,0,0,0,0,1,2,0,0,0,0,0,0,4,3,7,6,2,1,,Active
"Apr 16",98,E,04,2221384,"Invesco India",21,15,5,0,0,0,0,1,2,0,0,0,0,0,0,4,3,7,6,2,1,,Active
"May 16",98,E,04,2221384,"Invesco India",21,15,5,0,0,0,0,1,2,0,0,0,0,0,0,4,3,7,6,2,1,,Active
"Jun 16",98,E,04,2221384,"Invesco India",21,20,7,2,0,0,0,1,2,0,0,0,0,0,0,4,8,7,6,2,1,S,Active
"Aug 16",98,E,05,2221384,"Invesco India",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Sep 16",98,E,05,2221384,"Invesco India",20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Oct 16",98,E,05,2221384,"Invesco India",20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Nov 16",98,E,05,2221384,"Invesco India",20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Dec 16",98,E,05,2221384,"Invesco India",20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Jan 17",98,E,05,2221384,"Invesco India",20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Feb 17",98,E,05,2221384,"Invesco India",20,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,1,,Active
"Mar 17",98,E,05,2221384,"Invesco India",20,18,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,7,4,2,1,,Active
"Apr 17",98,E,05,2221384,"Invesco India",20,20,7,1,0,1,0,1,1,0,0,0,0,0,0,4,4,7,4,2,1,S,Active
"May 17",98,E,05,2221384,"Invesco India",20,20,7,1,0,1,0,1,1,0,0,0,0,0,0,4,4,7,4,2,1,S,Active
"Jun 17",98,E,05,2221384,"Invesco India",20,20,7,1,0,1,0,1,1,0,0,0,0,0,0,4,4,7,4,2,1,S,Active
"Jul 17",98,F,03,2221384,"Invesco India",20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,Active
"Aug 17",98,F,03,2221384,"Invesco India",20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,Active
"Sep 17",98,F,03,2221384,"Invesco India",20,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,,Active
"Oct 17",98,F,03,2221384,"Invesco India",20,18,4,0,0,0,0,1,0,0,0,0,0,0,0,4,5,4,0,1,1,,Active
"Nov 17",98,F,03,2221384,"Invesco India",20,18,4,0,0,0,0,1,0,0,0,0,0,0,0,4,5,4,0,1,1,,Active
"Dec 17",98,F,03,2221384,"Invesco India",20,18,6,2,0,0,0,1,3,0,0,0,0,0,0,4,5,4,0,1,1,,Active
"Jan 18",98,F,03,2221384,"Invesco India",20,18,6,2,0,0,0,1,3,0,0,0,0,0,0,4,5,4,0,1,1,,Active
"Feb 18",98,F,03,2221384,"Invesco India",20,18,7,2,0,0,0,1,3,0,0,0,0,0,0,4,5,4,4,1,1,,Active
"Mar 18",98,F,03,2221384,"Invesco India",20,20,8,2,0,1,0,1,3,0,0,0,0,0,0,4,7,4,4,2,1,,Active
"Apr 18",98,F,03,2221384,"Invesco India",20,11,8,2,0,1,0,1,3,0,0,0,0,0,0,4,7,4,4,2,1,,Active
"May 18",98,F,03,2221384,"Invesco India",20,11,8,2,0,1,0,1,3,0,0,0,0,0,0,4,7,4,4,2,1,,Active
"Jun 18",98,F,03,2221384,"Invesco India",20,22,8,2,0,1,0,1,3,0,0,0,0,0,0,4,18,4,4,2,1,S,Active
"Jul 18",98,F,03,2221384,"Invesco India",22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 18",98,F,03,2221384,"Invesco India",22,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Sep 18",98,F,03,2221384,"Invesco India",22,22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Oct 18",98,F,03,2221384,"Invesco India",22,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Nov 18",98,F,03,2221384,"Invesco India",22,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Dec 18",98,F,03,2221384,"Invesco India",22,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Jan 19",98,F,03,2221384,"Invesco India",22,15,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,1,1,,Active
"Feb 19",98,F,03,2221384,"Invesco India",22,15,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,7,1,1,,Active
"Mar 19",98,F,03,2221384,"Invesco India",22,19,5,1,0,0,0,1,1,0,0,0,0,0,0,4,0,7,7,2,1,,Active
"Apr 19",98,F,03,2221384,"Invesco India",22,20,6,1,0,0,0,1,1,0,0,0,0,0,0,4,4,7,7,2,1,D,Active
"May 19",98,F,03,2221384,"Invesco India",22,20,6,1,0,0,0,1,1,0,0,0,0,0,0,4,4,7,7,2,1,D,Active
"Jun 19",98,F,03,2221384,"Invesco India",22,20,7,2,0,0,0,1,1,0,0,0,0,0,0,4,4,7,7,2,1,S,Active
"Jul 19",98,F,03,2221384,"Invesco India",20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,Active
"Aug 19",98,F,03,2221384,"Invesco India",20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,,Active
"Sep 19",98,F,03,2221384,"Invesco India",20,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,,Active
"Oct 19",98,F,03,2221384,"Invesco India",20,23,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,1,1,,Active
"Nov 19",98,F,03,2221384,"Invesco India",20,23,4,1,0,0,0,1,1,0,0,0,0,0,0,4,0,5,0,1,1,,Active
"Dec 19",98,F,03,2221384,"Invesco India",20,23,5,2,0,0,0,1,1,0,0,0,0,0,0,4,0,5,0,1,1,,Active
"Jan 20",98,F,03,2221384,"Invesco India",20,23,6,2,0,0,0,1,1,4,0,0,0,0,0,4,0,5,0,1,1,,Active
"Feb 20",98,F,03,2221384,"Invesco India",20,23,7,2,0,0,0,1,1,5,0,0,0,0,0,4,0,5,7,1,1,,Active
"Mar 20",98,F,03,2221384,"Invesco India",20,23,7,2,0,0,0,1,1,5,1,0,0,0,0,4,0,5,7,1,1,,Active
"Apr 20",98,F,03,2221384,"Invesco India",20,20,8,2,0,0,0,1,1,5,1,0,0,0,0,4,5,5,7,2,1,S,Active
"May 20",98,F,03,2221384,"Invesco India",20,20,8,2,0,0,0,1,1,5,1,0,0,0,0,4,5,5,7,2,1,S,Active
"Jun 20",98,F,03,2221384,"Invesco India",20,20,9,2,1,0,0,1,1,5,2,0,0,0,0,4,5,5,7,2,1,P,Active
"Jul 20",98,E,04,2221384,"Invesco India",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Aug 20",98,E,04,2221384,"Invesco India",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Sep 20",98,E,04,2221384,"Invesco India",20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Oct 20",98,E,04,2221384,"Invesco India",20,21,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,1,1,,Active
"Nov 20",98,E,04,2221384,"Invesco India",20,21,3,0,0,0,0,0,0,1,2,0,0,0,0,4,1,7,0,1,1,,Active
"Dec 20",98,E,04,2221384,"Invesco India",20,21,3,0,0,0,0,0,0,1,2,0,0,0,0,4,1,7,0,1,1,,Active
"Jan 21",98,E,04,2221384,"Invesco India",20,21,4,0,0,0,0,0,0,1,2,0,0,0,0,4,1,7,5,1,1,,Active
"Feb 21",98,E,04,2221384,"Invesco India",20,21,4,0,0,0,0,0,0,1,2,0,0,0,0,4,1,7,5,1,1,,Active
"Mar 21",98,E,04,2221384,"Invesco India",20,21,4,0,0,0,0,0,0,1,2,0,0,0,0,4,1,7,5,1,1,,Active
"Jun 15",41,F,01,4800980,"Stagecoach Hyderabad",28,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Active
"Jul 15",98,E,04,4800980,"Stagecoach Hyderabad",0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 15",98,E,04,4800980,"Stagecoach Hyderabad",0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,,Active
"Sep 15",98,E,04,4800980,"Stagecoach Hyderabad",0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,,Active
"Oct 15",98,E,04,4800980,"Stagecoach Hyderabad",0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,0,0,1,,Active
"Nov 15",98,E,04,4800980,"Stagecoach Hyderabad",0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,0,0,1,,Ineligible
"Dec 15",98,E,04,4800980,"Stagecoach Hyderabad",0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,4,13,5,0,0,1,,Ineligible
"Jan 16",98,E,04,4800980,"Stagecoach Hyderabad",0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,4,13,5,0,0,1,,Ineligible
"Feb 16",98,E,04,4800980,"Stagecoach Hyderabad",0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,4,13,5,0,0,1,,Ineligible
"Mar 16",98,E,04,4800980,"Stagecoach Hyderabad",0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,4,14,5,2,1,1,,Ineligible
"Apr 16",98,E,04,4800980,"Stagecoach Hyderabad",0,29,4,0,0,0,0,0,0,0,0,0,0,0,0,4,21,5,4,1,1,,Active
"May 16",98,E,04,4800980,"Stagecoach Hyderabad",0,29,4,0,0,0,0,0,0,0,0,0,0,0,0,4,21,5,4,1,1,,Active
"Jun 16",98,E,04,4800980,"Stagecoach Hyderabad",0,30,5,0,0,0,0,1,0,0,0,0,0,0,0,4,21,5,4,1,1,D,Active
"Aug 16",98,F,03,4800980,"Stagecoach Hyderabad",30,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,,Active
"Sep 16",98,F,03,4800980,"Stagecoach Hyderabad",30,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,,Active
"Oct 16",98,F,03,4800980,"Stagecoach Hyderabad",30,34,4,0,0,0,0,1,0,0,0,0,0,0,0,4,6,4,0,1,1,,Active
"Nov 16",98,F,03,4800980,"Stagecoach Hyderabad",30,34,4,0,0,0,0,1,0,0,0,0,0,0,0,4,6,4,0,1,1,,Active
"Dec 16",98,F,03,4800980,"Stagecoach Hyderabad",30,34,4,0,0,0,0,1,0,0,0,0,0,0,0,4,6,4,0,1,1,,Active
"Jan 17",98,F,03,4800980,"Stagecoach Hyderabad",30,34,6,0,0,0,0,1,1,0,0,0,0,0,0,4,6,4,4,1,1,,Active
"Feb 17",98,F,03,4800980,"Stagecoach Hyderabad",30,34,6,0,0,0,0,1,1,0,0,0,0,0,0,4,6,4,4,1,1,,Active
"Mar 17",98,F,03,4800980,"Stagecoach Hyderabad",30,34,6,1,0,0,0,1,1,0,0,0,0,0,0,4,6,4,4,2,1,,Active
"Apr 17",98,F,03,4800980,"Stagecoach Hyderabad",30,40,6,1,0,0,0,1,2,0,0,0,0,0,0,4,27,4,4,2,1,D,Active
"May 17",98,F,03,4800980,"Stagecoach Hyderabad",30,42,6,1,0,0,0,1,2,0,0,0,0,0,0,4,28,4,4,2,1,D,Active
"Jun 17",98,F,03,4800980,"Stagecoach Hyderabad",30,42,7,2,0,0,0,1,2,0,0,0,0,0,0,4,28,4,4,2,1,S,Active
"Jul 17",98,F,03,4800980,"Stagecoach Hyderabad",42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 17",98,F,03,4800980,"Stagecoach Hyderabad",42,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Sep 17",98,F,03,4800980,"Stagecoach Hyderabad",42,42,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,1,1,,Active
"Oct 17",98,F,03,4800980,"Stagecoach Hyderabad",42,38,5,0,0,0,0,1,1,0,0,0,0,0,0,4,6,6,0,1,1,,Active
"Nov 17",98,F,03,4800980,"Stagecoach Hyderabad",42,38,5,0,0,0,0,1,1,0,0,0,0,0,0,4,6,6,0,1,1,,Active
"Dec 17",98,F,03,4800980,"Stagecoach Hyderabad",42,38,5,0,0,0,0,1,1,0,0,0,0,0,0,4,6,6,0,1,1,,Active
"Jan 18",98,F,03,4800980,"Stagecoach Hyderabad",42,38,5,0,0,0,0,1,1,0,0,0,0,0,0,4,6,6,0,1,1,,Active
"Feb 18",98,F,03,4800980,"Stagecoach Hyderabad",42,38,6,1,0,0,0,1,2,0,0,0,0,0,0,4,6,6,5,1,1,,Active
"Mar 18",98,F,03,4800980,"Stagecoach Hyderabad",42,38,6,1,0,0,0,1,2,0,0,0,0,0,0,4,6,6,5,2,1,,Active
"Apr 18",98,F,03,4800980,"Stagecoach Hyderabad",42,39,6,1,0,0,0,1,2,0,0,0,0,0,0,4,19,6,5,2,1,D,Active
"May 18",98,F,03,4800980,"Stagecoach Hyderabad",42,39,7,2,0,0,0,1,2,0,0,0,0,0,0,4,19,6,5,2,1,S,Active
"Jun 18",98,F,03,4800980,"Stagecoach Hyderabad",42,39,7,2,0,0,0,1,2,0,0,0,0,0,0,4,19,6,5,2,1,S,Active
"Jul 18",98,F,03,4800980,"Stagecoach Hyderabad",39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 18",98,F,03,4800980,"Stagecoach Hyderabad",39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Sep 18",98,F,03,4800980,"Stagecoach Hyderabad",39,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,,Active
"Oct 18",98,F,03,4800980,"Stagecoach Hyderabad",39,33,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,1,1,,Active
"Nov 18",98,F,03,4800980,"Stagecoach Hyderabad",39,33,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,1,1,,Active
"Dec 18",98,F,03,4800980,"Stagecoach Hyderabad",39,33,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,1,1,,Active
"Jan 19",98,F,03,4800980,"Stagecoach Hyderabad",39,33,5,0,0,0,0,1,0,2,0,0,0,0,0,4,4,7,7,1,1,,Active
"Feb 19",98,F,03,4800980,"Stagecoach Hyderabad",39,33,6,0,0,0,0,1,1,2,0,0,0,0,0,4,4,7,7,1,1,,Active
"Mar 19",98,F,03,4800980,"Stagecoach Hyderabad",39,38,8,0,0,0,0,1,1,4,2,0,0,0,0,4,9,7,7,2,1,,Active
"Apr 19",98,F,03,4800980,"Stagecoach Hyderabad",39,32,8,0,0,0,0,1,1,4,2,0,0,0,0,4,13,7,7,2,1,S,Active
"May 19",98,F,03,4800980,"Stagecoach Hyderabad",39,35,8,0,0,0,0,1,1,5,2,0,0,0,0,4,16,7,7,2,1,S,Active
"Jun 19",98,F,03,4800980,"Stagecoach Hyderabad",39,35,8,0,0,0,0,1,1,5,2,0,0,0,0,4,16,7,7,2,1,S,Active
"Jul 19",98,F,03,4800980,"Stagecoach Hyderabad",35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 19",98,F,03,4800980,"Stagecoach Hyderabad",35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Sep 19",98,F,03,4800980,"Stagecoach Hyderabad",35,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,1,,Active
"Oct 19",98,F,03,4800980,"Stagecoach Hyderabad",35,29,3,0,0,0,0,0,0,1,0,0,0,0,0,4,4,7,0,1,1,,Active
"Nov 19",98,F,03,4800980,"Stagecoach Hyderabad",35,29,3,0,0,0,0,0,0,1,0,0,0,0,0,4,4,7,0,1,1,,Active
"Dec 19",98,F,03,4800980,"Stagecoach Hyderabad",35,29,3,1,0,0,0,0,0,1,0,0,0,0,0,4,4,7,0,1,1,,Active
"Jan 20",98,F,03,4800980,"Stagecoach Hyderabad",35,29,3,1,0,0,0,0,0,2,0,0,0,0,0,4,4,7,0,1,1,,Active
"Feb 20",98,F,03,4800980,"Stagecoach Hyderabad",35,29,4,1,0,0,0,0,0,2,0,0,1,0,0,4,4,7,7,1,1,,Active
"Mar 20",98,F,03,4800980,"Stagecoach Hyderabad",35,29,4,1,0,0,0,0,0,2,0,0,1,0,0,4,4,7,7,1,1,,Active
"Apr 20",98,F,03,4800980,"Stagecoach Hyderabad",35,21,4,1,0,0,0,0,0,2,0,0,1,0,0,4,7,7,7,2,1,,Active
"May 20",98,F,03,4800980,"Stagecoach Hyderabad",35,21,7,1,0,1,0,1,1,3,0,0,1,0,0,4,7,7,7,2,1,S,Active
"Jun 20",98,F,03,4800980,"Stagecoach Hyderabad",35,21,9,2,1,1,0,1,2,3,0,0,1,1,0,4,7,7,7,2,1,P,Active
"Jul 20",98,E,04,4800980,"Stagecoach Hyderabad",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Active
"Aug 20",98,E,04,4800980,"Stagecoach Hyderabad",21,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,,Active
"Sep 20",98,E,04,4800980,"Stagecoach Hyderabad",21,21,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,0,1,1,,Active
"Oct 20",98,E,04,4800980,"Stagecoach Hyderabad",21,24,3,0,0,0,0,0,0,3,2,0,0,0,0,4,3,7,0,1,1,,Active
"Nov 20",98,E,04,4800980,"Stagecoach Hyderabad",21,25,4,0,0,0,0,0,0,3,2,0,0,0,0,4,4,7,0,1,1,,Active
