Month,Clubs,Goals <4,Goals 5-6,Goals 7-8,Goals 9-10,Members 20+,Members +5,Member Base,Member T/Date,CCs,ACs,Ldrs,CCs/Mem,ACs/Mem,Ldrs/Mem,Pos. Dist. clubs,div,date,source
Dec 2018,18,15,3,0,0,10,0,386,356,1,1,12,0.3%,0.3%,3.4%,3,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2019,18,13,4,1,0,10,0,386,366,1,1,19,0.3%,0.3%,5.2%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2019,19,13,5,1,0,11,0,407,394,3,1,20,0.8%,0.3%,5.1%,5,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2019,19,12,4,1,2,11,0,407,401,5,1,23,1.2%,0.2%,5.7%,6,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2019,17,9,5,0,3,8,0,384,291,6,1,26,2.1%,0.3%,8.9%,5,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2019,18,10,5,0,3,10,0,408,369,7,1,27,1.9%,0.3%,7.3%,5,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2019,19,9,5,1,4,12,0,450,418,8,1,31,1.9%,0.2%,7.4%,7,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2019,21,21,0,0,0,16,0,490,514,1,0,3,0.2%,0.0%,0.6%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2019,21,20,1,0,0,17,0,490,569,1,0,5,0.2%,0.0%,0.9%,1,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2019,21,19,2,0,0,17,0,490,581,4,0,9,0.7%,0.0%,1.5%,2,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2019,21,18,3,0,0,13,0,490,483,7,0,11,1.4%,0.0%,2.3%,2,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2019,21,17,4,0,0,13,0,490,483,8,0,14,1.7%,0.0%,2.9%,3,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2019,21,15,5,1,0,14,0,490,489,8,0,16,1.6%,0.0%,3.3%,5,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2020,21,15,5,1,0,14,0,490,498,8,0,18,1.6%,0.0%,3.6%,5,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2020,22,12,7,2,1,15,0,513,532,9,0,19,1.7%,0.0%,3.6%,8,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2020,23,10,4,6,3,17,0,533,561,11,3,19,2.0%,0.5%,3.4%,11,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2020,23,10,3,5,5,11,0,533,362,12,5,24,3.3%,1.4%,6.6%,8,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2020,22,9,3,4,6,11,0,528,375,12,9,24,3.2%,2.4%,6.4%,8,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2020,22,7,3,5,7,12,1,528,397,23,19,38,5.8%,4.8%,9.6%,10,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2020,17,17,0,0,0,12,0,338,349,0,0,0,0.0%,0.0%,0.0%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2020,17,17,0,0,0,12,0,338,356,0,0,0,0.0%,0.0%,0.0%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2020,17,16,1,0,0,12,0,338,362,0,0,0,0.0%,0.0%,0.0%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2020,17,15,2,0,0,8,0,338,322,0,0,0,0.0%,0.0%,0.0%,1,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2020,17,15,2,0,0,8,0,338,322,0,0,0,0.0%,0.0%,0.0%,1,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2020,17,14,3,0,0,8,0,338,326,0,0,0,0.0%,0.0%,0.0%,2,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2021,18,13,3,2,0,9,0,358,347,0,0,0,0.0%,0.0%,0.0%,3,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2021,18,12,3,3,0,9,0,358,351,0,0,0,0.0%,0.0%,0.0%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2021,19,12,3,3,1,9,0,378,372,0,0,0,0.0%,0.0%,0.0%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2021,18,10,4,1,3,7,0,375,254,0,0,0,0.0%,0.0%,0.0%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2021,18,9,5,1,3,7,0,375,272,0,0,0,0.0%,0.0%,0.0%,5,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2021,21,10,6,0,5,11,0,435,350,0,0,0,0.0%,0.0%,0.0%,8,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2021,21,21,0,0,0,12,0,350,397,0,0,0,0.0%,0.0%,0.0%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2021,21,20,1,0,0,12,0,350,404,0,0,0,0.0%,0.0%,0.0%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2021,21,19,1,1,0,13,0,350,422,0,0,0,0.0%,0.0%,0.0%,2,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2021,20,17,1,2,0,9,1,350,350,0,0,0,0.0%,0.0%,0.0%,2,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2021,20,17,1,1,1,10,0,350,359,0,0,0,0.0%,0.0%,0.0%,2,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2021,20,17,1,0,2,13,0,350,373,0,0,0,0.0%,0.0%,0.0%,3,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2022,20,16,1,1,2,13,0,350,382,0,0,0,0.0%,0.0%,0.0%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2022,20,14,3,1,2,13,1,350,388,0,0,0,0.0%,0.0%,0.0%,6,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2022,17,9,2,2,4,8,1,328,288,0,0,0,0.0%,0.0%,0.0%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2022,17,9,2,2,4,8,1,328,288,0,0,0,0.0%,0.0%,0.0%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2022,17,9,2,2,4,8,1,328,295,0,0,0,0.0%,0.0%,0.0%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2016,18,18,0,0,0,9,0,324,345,1,2,8,0.3%,0.6%,2.3%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2016,22,21,1,0,0,12,0,419,451,3,2,8,0.7%,0.4%,1.8%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2016,22,21,1,0,0,8,1,429,401,3,2,9,0.7%,0.5%,2.2%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2016,23,22,1,0,0,9,1,451,429,3,2,9,0.7%,0.5%,2.1%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2016,23,22,1,0,0,9,1,451,435,3,2,11,0.7%,0.5%,2.5%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2017,23,21,2,0,0,9,3,451,449,5,2,15,1.1%,0.4%,3.3%,2,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2017,23,19,3,1,0,11,1,451,456,7,2,15,1.5%,0.4%,3.3%,4,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2017,23,19,2,2,0,11,1,451,447,9,5,18,2.0%,1.1%,4.0%,4,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2017,21,16,3,1,1,8,0,438,294,18,6,19,6.1%,2.0%,6.5%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2017,22,16,3,2,1,9,0,461,324,21,6,21,6.5%,1.9%,6.5%,4,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2017,22,12,7,1,2,9,1,461,339,24,9,24,7.1%,2.7%,7.1%,8,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2017,22,22,0,0,0,10,0,404,417,0,1,2,0.0%,0.2%,0.5%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2017,22,22,0,0,0,11,0,404,486,0,1,4,0.0%,0.2%,0.8%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2017,24,23,1,0,0,13,0,451,526,6,2,11,1.1%,0.4%,2.1%,1,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2017,23,20,3,0,0,14,0,472,589,11,2,15,1.9%,0.3%,2.5%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2017,23,20,3,0,0,15,0,472,619,12,2,16,1.9%,0.3%,2.6%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2017,24,21,3,0,0,15,0,494,632,13,3,17,2.1%,0.5%,2.7%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2018,24,21,3,0,0,15,0,494,656,13,3,19,2.0%,0.5%,2.9%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2018,24,16,6,2,0,15,1,494,684,14,4,25,2.0%,0.6%,3.7%,6,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2018,24,13,7,3,1,16,1,494,693,20,5,37,2.9%,0.7%,5.3%,7,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2018,23,11,8,3,1,10,1,485,383,21,5,40,5.5%,1.3%,10.4%,6,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2018,23,10,7,5,1,12,1,485,416,23,6,46,5.5%,1.4%,11.1%,9,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2018,23,7,9,3,4,11,2,485,439,29,8,50,6.6%,1.8%,11.4%,13,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2018,19,19,0,0,0,11,0,418,423,1,0,4,0.2%,0.0%,0.9%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2018,19,19,0,0,0,11,0,418,468,3,1,4,0.6%,0.2%,0.9%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2018,20,20,0,0,0,12,0,438,491,5,1,7,1.0%,0.2%,1.4%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2018,20,18,2,0,0,12,1,458,457,6,1,12,1.3%,0.2%,2.6%,2,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2018,20,17,3,0,0,13,2,458,469,6,1,14,1.3%,0.2%,3.0%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2018,20,14,5,1,0,13,2,458,477,10,1,23,2.1%,0.2%,4.8%,6,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2019,20,12,6,2,0,13,2,460,488,12,1,26,2.5%,0.2%,5.3%,8,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2019,21,12,6,3,0,15,2,480,513,14,2,30,2.7%,0.4%,5.8%,9,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2019,21,11,3,5,2,16,1,480,527,18,3,34,3.4%,0.6%,6.5%,10,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2019,21,10,3,6,2,12,2,480,376,18,4,38,4.8%,1.1%,10.1%,9,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2019,21,9,4,5,3,14,1,480,387,18,5,39,4.7%,1.3%,10.1%,11,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2019,22,7,6,5,4,16,2,505,439,18,6,40,4.1%,1.4%,9.1%,14,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2019,20,20,0,0,0,14,0,398,406,0,0,1,0.0%,0.0%,0.2%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2019,20,19,1,0,0,16,0,398,550,0,0,4,0.0%,0.0%,0.7%,1,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2019,20,17,3,0,0,16,0,398,567,1,0,8,0.2%,0.0%,1.4%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2019,20,16,1,2,1,14,0,398,487,1,1,12,0.2%,0.2%,2.5%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2019,21,16,1,3,1,16,0,418,525,2,2,20,0.4%,0.4%,3.8%,5,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2019,22,12,6,1,3,16,0,448,554,3,4,21,0.5%,0.7%,3.8%,10,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2020,22,11,6,2,3,17,0,448,569,5,5,21,0.9%,0.9%,3.7%,11,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2020,23,12,2,3,6,18,0,468,594,7,7,22,1.2%,1.2%,3.7%,11,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2020,23,12,0,5,6,18,0,468,597,7,8,22,1.2%,1.3%,3.7%,11,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2020,22,9,2,3,8,4,0,448,254,8,11,24,3.1%,4.3%,9.4%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2020,22,9,1,3,9,6,0,448,298,12,13,31,4.0%,4.4%,10.4%,5,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2020,22,8,1,2,11,9,0,448,309,20,19,38,6.5%,6.1%,12.3%,9,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2020,17,17,0,0,0,9,0,317,331,0,0,0,0.0%,0.0%,0.0%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2020,18,16,1,1,0,10,0,337,363,0,0,0,0.0%,0.0%,0.0%,2,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2020,18,13,1,3,1,10,1,337,377,0,0,0,0.0%,0.0%,0.0%,5,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2020,18,12,1,4,1,11,1,337,334,0,0,0,0.0%,0.0%,0.0%,6,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2020,18,10,3,4,1,12,1,337,355,0,0,0,0.0%,0.0%,0.0%,8,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2020,18,9,4,3,2,12,1,337,364,0,0,0,0.0%,0.0%,0.0%,9,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2021,18,6,3,6,3,12,1,337,379,0,0,0,0.0%,0.0%,0.0%,12,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2021,19,7,1,7,4,13,1,361,422,0,0,0,0.0%,0.0%,0.0%,12,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2021,19,6,1,7,5,13,1,361,440,0,0,0,0.0%,0.0%,0.0%,13,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2021,19,6,1,4,8,10,2,361,319,0,0,0,0.0%,0.0%,0.0%,11,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2021,20,7,1,3,9,11,2,381,346,0,0,0,0.0%,0.0%,0.0%,12,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2021,20,7,1,2,10,14,2,424,472,0,0,0,0.0%,0.0%,0.0%,13,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2021,19,19,0,0,0,13,0,446,462,0,0,0,0.0%,0.0%,0.0%,0,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2021,19,18,1,0,0,13,1,446,489,0,0,0,0.0%,0.0%,0.0%,1,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2021,19,15,3,1,0,13,1,450,505,0,0,0,0.0%,0.0%,0.0%,4,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2021,18,14,3,1,0,10,1,450,383,0,0,0,0.0%,0.0%,0.0%,3,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2021,18,13,4,1,0,10,1,450,391,0,0,0,0.0%,0.0%,0.0%,4,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2021,18,13,3,2,0,9,1,450,397,0,0,0,0.0%,0.0%,0.0%,4,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2022,18,12,1,5,0,10,2,450,408,0,0,0,0.0%,0.0%,0.0%,5,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2022,18,11,2,3,2,10,2,450,417,0,0,0,0.0%,0.0%,0.0%,6,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2022,18,10,2,2,4,6,2,450,264,0,0,0,0.0%,0.0%,0.0%,5,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2022,18,10,2,2,4,6,2,450,264,0,0,0,0.0%,0.0%,0.0%,5,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2022,18,10,2,2,4,6,2,446,268,0,0,0,0.0%,0.0%,0.0%,5,H,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2019,10,10,0,0,0,9,0,271,274,0,0,2,0.0%,0.0%,0.7%,0,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2019,10,10,0,0,0,9,0,280,286,0,2,2,0.0%,0.7%,0.7%,0,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2019,11,11,0,0,0,10,0,300,310,1,2,3,0.3%,0.6%,1.0%,0,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2019,11,7,3,0,1,9,0,300,290,1,2,3,0.3%,0.7%,1.0%,3,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2019,11,7,3,0,1,9,0,300,252,1,2,4,0.4%,0.8%,1.6%,4,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2019,11,6,3,1,1,9,0,300,261,1,2,4,0.4%,0.8%,1.5%,5,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2020,11,5,1,4,1,9,0,300,263,1,2,4,0.4%,0.8%,1.5%,6,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2020,11,3,2,2,4,9,0,300,267,1,2,5,0.4%,0.7%,1.9%,8,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2020,11,3,2,1,5,9,0,300,283,1,4,6,0.4%,1.4%,2.1%,8,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2020,9,1,2,1,5,5,0,252,139,1,4,6,0.7%,2.9%,4.3%,5,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2020,10,2,2,1,5,7,0,272,204,3,4,7,1.5%,2.0%,3.4%,7,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2020,10,2,2,1,5,7,0,272,222,3,5,11,1.4%,2.3%,5.0%,7,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2020,10,10,0,0,0,7,0,222,225,0,0,0,0.0%,0.0%,0.0%,0,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2020,10,9,1,0,0,7,0,222,247,0,0,0,0.0%,0.0%,0.0%,1,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2020,10,7,3,0,0,7,0,222,264,0,0,0,0.0%,0.0%,0.0%,3,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
